,Symbol,Code,Name,BeginDate,EndDate,Type,Exchange,MinTick,Multiplier,begindate,enddate
4284,S.CN.SZSE.300239,300239,东宝生物,2011-07-06,2200-01-01,STOCK,,,,2011-07-06,2200-01-01
4285,S.CN.SZSE.300240,300240,飞力达,2011-07-06,2200-01-01,STOCK,,,,2011-07-06,2200-01-01
4286,S.CN.SZSE.300241,300241,瑞丰光电,2011-07-12,2200-01-01,STOCK,,,,2011-07-12,2200-01-01
4287,S.CN.SZSE.300242,300242,佳云科技,2011-07-12,2200-01-01,STOCK,,,,2011-07-12,2200-01-01
4288,S.CN.SZSE.300243,300243,瑞丰高材,2011-07-12,2200-01-01,STOCK,,,,2011-07-12,2200-01-01
4289,S.CN.SZSE.300244,300244,迪安诊断,2011-07-19,2200-01-01,STOCK,,,,2011-07-19,2200-01-01
4290,S.CN.SZSE.300245,300245,天玑科技,2011-07-19,2200-01-01,STOCK,,,,2011-07-19,2200-01-01
4291,S.CN.SZSE.300246,300246,宝莱特,2011-07-19,2200-01-01,STOCK,,,,2011-07-19,2200-01-01
4292,S.CN.SZSE.300247,300247,融捷健康,2011-07-29,2200-01-01,STOCK,,,,2011-07-29,2200-01-01
4293,S.CN.SZSE.300248,300248,新开普,2011-07-29,2200-01-01,STOCK,,,,2011-07-29,2200-01-01
4294,S.CN.SZSE.300249,300249,依米康,2011-08-03,2200-01-01,STOCK,,,,2011-08-03,2200-01-01
4295,S.CN.SZSE.300250,300250,初灵信息,2011-08-03,2200-01-01,STOCK,,,,2011-08-03,2200-01-01
4296,S.CN.SZSE.300251,300251,光线传媒,2011-08-03,2200-01-01,STOCK,,,,2011-08-03,2200-01-01
4297,S.CN.SZSE.300252,300252,金信诺,2011-08-18,2200-01-01,STOCK,,,,2011-08-18,2200-01-01
4298,S.CN.SZSE.300253,300253,卫宁健康,2011-08-18,2200-01-01,STOCK,,,,2011-08-18,2200-01-01
4299,S.CN.SZSE.300254,300254,仟源医药,2011-08-19,2200-01-01,STOCK,,,,2011-08-19,2200-01-01
4300,S.CN.SZSE.300255,300255,常山药业,2011-08-19,2200-01-01,STOCK,,,,2011-08-19,2200-01-01
4302,S.CN.SZSE.300257,300257,开山股份,2011-08-19,2200-01-01,STOCK,,,,2011-08-19,2200-01-01
4303,S.CN.SZSE.300258,300258,精锻科技,2011-08-26,2200-01-01,STOCK,,,,2011-08-26,2200-01-01
4304,S.CN.SZSE.300259,300259,新天科技,2011-08-31,2200-01-01,STOCK,,,,2011-08-31,2200-01-01
4305,S.CN.SZSE.300260,300260,新莱应材,2011-09-06,2200-01-01,STOCK,,,,2011-09-06,2200-01-01
4306,S.CN.SZSE.300261,300261,雅本化学,2011-09-06,2200-01-01,STOCK,,,,2011-09-06,2200-01-01
4307,S.CN.SZSE.300262,300262,巴安水务,2011-09-16,2200-01-01,STOCK,,,,2011-09-16,2200-01-01
4308,S.CN.SZSE.300263,300263,隆华科技,2011-09-16,2200-01-01,STOCK,,,,2011-09-16,2200-01-01
4309,S.CN.SZSE.300264,300264,佳创视讯,2011-09-16,2200-01-01,STOCK,,,,2011-09-16,2200-01-01
4310,S.CN.SZSE.300265,300265,通光线缆,2011-09-16,2200-01-01,STOCK,,,,2011-09-16,2200-01-01
4311,S.CN.SZSE.300266,300266,兴源环境,2011-09-27,2200-01-01,STOCK,,,,2011-09-27,2200-01-01
4312,S.CN.SZSE.300267,300267,尔康制药,2011-09-27,2200-01-01,STOCK,,,,2011-09-27,2200-01-01
4313,S.CN.SZSE.300268,300268,佳沃食品,2011-09-27,2200-01-01,STOCK,,,,2011-09-27,2200-01-01
4315,S.CN.SZSE.300270,300270,中威电子,2011-10-12,2200-01-01,STOCK,,,,2011-10-12,2200-01-01
4316,S.CN.SZSE.300271,300271,华宇软件,2011-10-26,2200-01-01,STOCK,,,,2011-10-26,2200-01-01
4317,S.CN.SZSE.300272,300272,开能健康,2011-11-02,2200-01-01,STOCK,,,,2011-11-02,2200-01-01
4319,S.CN.SZSE.300274,300274,阳光电源,2011-11-02,2200-01-01,STOCK,,,,2011-11-02,2200-01-01
4320,S.CN.SZSE.300275,300275,梅安森,2011-11-02,2200-01-01,STOCK,,,,2011-11-02,2200-01-01
4321,S.CN.SZSE.300276,300276,三丰智能,2011-11-15,2200-01-01,STOCK,,,,2011-11-15,2200-01-01
4322,S.CN.SZSE.300277,300277,海联讯,2011-11-23,2200-01-01,STOCK,,,,2011-11-23,2200-01-01
4324,S.CN.SZSE.300279,300279,和晶科技,2011-12-29,2200-01-01,STOCK,,,,2011-12-29,2200-01-01
4325,S.CN.SZSE.300280,300280,紫天科技,2011-12-29,2200-01-01,STOCK,,,,2011-12-29,2200-01-01
4326,S.CN.SZSE.300281,300281,金明精机,2011-12-29,2200-01-01,STOCK,,,,2011-12-29,2200-01-01
4327,S.CN.SZSE.300282,300282,三盛教育,2011-12-29,2200-01-01,STOCK,,,,2011-12-29,2200-01-01
4328,S.CN.SZSE.300283,300283,温州宏丰,2012-01-10,2200-01-01,STOCK,,,,2012-01-10,2200-01-01
4329,S.CN.SZSE.300284,300284,苏交科,2012-01-10,2200-01-01,STOCK,,,,2012-01-10,2200-01-01
4330,S.CN.SZSE.300285,300285,国瓷材料,2012-01-13,2200-01-01,STOCK,,,,2012-01-13,2200-01-01
4331,S.CN.SZSE.300286,300286,安科瑞,2012-01-13,2200-01-01,STOCK,,,,2012-01-13,2200-01-01
4332,S.CN.SZSE.300287,300287,飞利信,2012-02-01,2200-01-01,STOCK,,,,2012-02-01,2200-01-01
4333,S.CN.SZSE.300288,300288,朗玛信息,2012-02-16,2200-01-01,STOCK,,,,2012-02-16,2200-01-01
4334,S.CN.SZSE.300289,300289,利德曼,2012-02-16,2200-01-01,STOCK,,,,2012-02-16,2200-01-01
4335,S.CN.SZSE.300290,300290,荣科科技,2012-02-16,2200-01-01,STOCK,,,,2012-02-16,2200-01-01
4336,S.CN.SZSE.300291,300291,华录百纳,2012-02-09,2200-01-01,STOCK,,,,2012-02-09,2200-01-01
4337,S.CN.SZSE.300292,300292,吴通控股,2012-02-29,2200-01-01,STOCK,,,,2012-02-29,2200-01-01
4338,S.CN.SZSE.300293,300293,蓝英装备,2012-03-08,2200-01-01,STOCK,,,,2012-03-08,2200-01-01
4339,S.CN.SZSE.300294,300294,博雅生物,2012-03-08,2200-01-01,STOCK,,,,2012-03-08,2200-01-01
4340,S.CN.SZSE.300295,300295,三六五网,2012-03-15,2200-01-01,STOCK,,,,2012-03-15,2200-01-01
4341,S.CN.SZSE.300296,300296,利亚德,2012-03-15,2200-01-01,STOCK,,,,2012-03-15,2200-01-01
4342,S.CN.SZSE.300297,300297,蓝盾股份,2012-03-15,2200-01-01,STOCK,,,,2012-03-15,2200-01-01
4343,S.CN.SZSE.300298,300298,三诺生物,2012-03-19,2200-01-01,STOCK,,,,2012-03-19,2200-01-01
4344,S.CN.SZSE.300299,300299,富春股份,2012-03-19,2200-01-01,STOCK,,,,2012-03-19,2200-01-01
4345,S.CN.SZSE.300300,300300,海峡创新,2012-03-19,2200-01-01,STOCK,,,,2012-03-19,2200-01-01
4346,S.CN.SZSE.300301,300301,长方集团,2012-03-21,2200-01-01,STOCK,,,,2012-03-21,2200-01-01
4347,S.CN.SZSE.300302,300302,同有科技,2012-03-21,2200-01-01,STOCK,,,,2012-03-21,2200-01-01
4348,S.CN.SZSE.300303,300303,聚飞光电,2012-03-19,2200-01-01,STOCK,,,,2012-03-19,2200-01-01
4349,S.CN.SZSE.300304,300304,云意电气,2012-03-21,2200-01-01,STOCK,,,,2012-03-21,2200-01-01
4350,S.CN.SZSE.300305,300305,裕兴股份,2012-03-29,2200-01-01,STOCK,,,,2012-03-29,2200-01-01
4351,S.CN.SZSE.300306,300306,远方信息,2012-03-29,2200-01-01,STOCK,,,,2012-03-29,2200-01-01
4352,S.CN.SZSE.300307,300307,慈星股份,2012-03-29,2200-01-01,STOCK,,,,2012-03-29,2200-01-01
4353,S.CN.SZSE.300308,300308,中际旭创,2012-04-10,2200-01-01,STOCK,,,,2012-04-10,2200-01-01
4354,S.CN.SZSE.300309,300309,吉艾科技,2012-04-10,2200-01-01,STOCK,,,,2012-04-10,2200-01-01
4355,S.CN.SZSE.300310,300310,宜通世纪,2012-04-25,2200-01-01,STOCK,,,,2012-04-25,2200-01-01
4356,S.CN.SZSE.300311,300311,任子行,2012-04-25,2200-01-01,STOCK,,,,2012-04-25,2200-01-01
4359,S.CN.SZSE.300314,300314,戴维医疗,2012-05-08,2200-01-01,STOCK,,,,2012-05-08,2200-01-01
4360,S.CN.SZSE.300315,300315,掌趣科技,2012-05-11,2200-01-01,STOCK,,,,2012-05-11,2200-01-01
4361,S.CN.SZSE.300316,300316,晶盛机电,2012-05-11,2200-01-01,STOCK,,,,2012-05-11,2200-01-01
4362,S.CN.SZSE.300317,300317,珈伟新能,2012-05-11,2200-01-01,STOCK,,,,2012-05-11,2200-01-01
4363,S.CN.SZSE.300318,300318,博晖创新,2012-05-23,2200-01-01,STOCK,,,,2012-05-23,2200-01-01
4364,S.CN.SZSE.300319,300319,麦捷科技,2012-05-23,2200-01-01,STOCK,,,,2012-05-23,2200-01-01
4365,S.CN.SZSE.300320,300320,海达股份,2012-06-01,2200-01-01,STOCK,,,,2012-06-01,2200-01-01
4366,S.CN.SZSE.300321,300321,同大股份,2012-05-23,2200-01-01,STOCK,,,,2012-05-23,2200-01-01
4367,S.CN.SZSE.300322,300322,硕贝德,2012-06-08,2200-01-01,STOCK,,,,2012-06-08,2200-01-01
4368,S.CN.SZSE.300323,300323,华灿光电,2012-06-01,2200-01-01,STOCK,,,,2012-06-01,2200-01-01
4369,S.CN.SZSE.300324,300324,旋极信息,2012-06-08,2200-01-01,STOCK,,,,2012-06-08,2200-01-01
4371,S.CN.SZSE.300326,300326,凯利泰,2012-06-13,2200-01-01,STOCK,,,,2012-06-13,2200-01-01
4372,S.CN.SZSE.300327,300327,中颖电子,2012-06-13,2200-01-01,STOCK,,,,2012-06-13,2200-01-01
4373,S.CN.SZSE.300328,300328,宜安科技,2012-06-19,2200-01-01,STOCK,,,,2012-06-19,2200-01-01
4374,S.CN.SZSE.300329,300329,海伦钢琴,2012-06-19,2200-01-01,STOCK,,,,2012-06-19,2200-01-01
4375,S.CN.SZSE.300330,300330,华虹计通,2012-06-19,2200-01-01,STOCK,,,,2012-06-19,2200-01-01
4376,S.CN.SZSE.300331,300331,苏大维格,2012-06-28,2200-01-01,STOCK,,,,2012-06-28,2200-01-01
4377,S.CN.SZSE.300332,300332,天壕环境,2012-06-28,2200-01-01,STOCK,,,,2012-06-28,2200-01-01
4378,S.CN.SZSE.300333,300333,兆日科技,2012-06-28,2200-01-01,STOCK,,,,2012-06-28,2200-01-01
4379,S.CN.SZSE.300334,300334,津膜科技,2012-07-05,2200-01-01,STOCK,,,,2012-07-05,2200-01-01
4380,S.CN.SZSE.300335,300335,迪森股份,2012-07-10,2200-01-01,STOCK,,,,2012-07-10,2200-01-01
4381,S.CN.SZSE.300336,300336,新文化,2012-07-10,2200-01-01,STOCK,,,,2012-07-10,2200-01-01
4382,S.CN.SZSE.300337,300337,银邦股份,2012-07-18,2200-01-01,STOCK,,,,2012-07-18,2200-01-01
4383,S.CN.SZSE.300338,300338,开元教育,2012-07-26,2200-01-01,STOCK,,,,2012-07-26,2200-01-01
4384,S.CN.SZSE.300339,300339,润和软件,2012-07-18,2200-01-01,STOCK,,,,2012-07-18,2200-01-01
4385,S.CN.SZSE.300340,300340,科恒股份,2012-07-26,2200-01-01,STOCK,,,,2012-07-26,2200-01-01
4386,S.CN.SZSE.300341,300341,麦克奥迪,2012-07-26,2200-01-01,STOCK,,,,2012-07-26,2200-01-01
4387,S.CN.SZSE.300342,300342,天银机电,2012-07-26,2200-01-01,STOCK,,,,2012-07-26,2200-01-01
4388,S.CN.SZSE.300343,300343,联创股份,2012-08-01,2200-01-01,STOCK,,,,2012-08-01,2200-01-01
4389,S.CN.SZSE.300344,300344,立方数科,2012-08-01,2200-01-01,STOCK,,,,2012-08-01,2200-01-01
4390,S.CN.SZSE.300345,300345,华民股份,2012-08-01,2200-01-01,STOCK,,,,2012-08-01,2200-01-01
4391,S.CN.SZSE.300346,300346,南大光电,2012-08-07,2200-01-01,STOCK,,,,2012-08-07,2200-01-01
4392,S.CN.SZSE.300347,300347,泰格医药,2012-08-17,2200-01-01,STOCK,,,,2012-08-17,2200-01-01
4393,S.CN.SZSE.300348,300348,长亮科技,2012-08-17,2200-01-01,STOCK,,,,2012-08-17,2200-01-01
4394,S.CN.SZSE.300349,300349,金卡智能,2012-08-17,2200-01-01,STOCK,,,,2012-08-17,2200-01-01
4395,S.CN.SZSE.300350,300350,华鹏飞,2012-08-21,2200-01-01,STOCK,,,,2012-08-21,2200-01-01
4396,S.CN.SZSE.300351,300351,永贵电器,2012-09-20,2200-01-01,STOCK,,,,2012-09-20,2200-01-01
4397,S.CN.SZSE.300352,300352,北信源,2012-09-12,2200-01-01,STOCK,,,,2012-09-12,2200-01-01
4398,S.CN.SZSE.300353,300353,东土科技,2012-09-27,2200-01-01,STOCK,,,,2012-09-27,2200-01-01
4399,S.CN.SZSE.300354,300354,东华测试,2012-09-20,2200-01-01,STOCK,,,,2012-09-20,2200-01-01
4400,S.CN.SZSE.300355,300355,蒙草生态,2012-09-27,2200-01-01,STOCK,,,,2012-09-27,2200-01-01
4402,S.CN.SZSE.300357,300357,我武生物,2014-01-21,2200-01-01,STOCK,,,,2014-01-21,2200-01-01
4403,S.CN.SZSE.300358,300358,楚天科技,2014-01-21,2200-01-01,STOCK,,,,2014-01-21,2200-01-01
4404,S.CN.SZSE.300359,300359,全通教育,2014-01-21,2200-01-01,STOCK,,,,2014-01-21,2200-01-01
4405,S.CN.SZSE.300360,300360,炬华科技,2014-01-21,2200-01-01,STOCK,,,,2014-01-21,2200-01-01
4406,S.CN.SZSE.300362,300362,天翔退,2014-01-21,2021-08-27,STOCK,,,,2014-01-21,2021-08-27
4407,S.CN.SZSE.300363,300363,博腾股份,2014-01-29,2200-01-01,STOCK,,,,2014-01-29,2200-01-01
4408,S.CN.SZSE.300364,300364,中文在线,2015-01-21,2200-01-01,STOCK,,,,2015-01-21,2200-01-01
4409,S.CN.SZSE.300365,300365,恒华科技,2014-01-23,2200-01-01,STOCK,,,,2014-01-23,2200-01-01
4410,S.CN.SZSE.300366,300366,创意信息,2014-01-27,2200-01-01,STOCK,,,,2014-01-27,2200-01-01
4412,S.CN.SZSE.300368,300368,汇金股份,2014-01-23,2200-01-01,STOCK,,,,2014-01-23,2200-01-01
4413,S.CN.SZSE.300369,300369,绿盟科技,2014-01-29,2200-01-01,STOCK,,,,2014-01-29,2200-01-01
4415,S.CN.SZSE.300371,300371,汇中股份,2014-01-23,2200-01-01,STOCK,,,,2014-01-23,2200-01-01
4416,S.CN.SZSE.300372,300372,欣泰退,2014-01-27,2017-08-28,STOCK,,,,2014-01-27,2017-08-28
4417,S.CN.SZSE.300373,300373,扬杰科技,2014-01-23,2200-01-01,STOCK,,,,2014-01-23,2200-01-01
4418,S.CN.SZSE.300374,300374,中铁装配,2015-03-19,2200-01-01,STOCK,,,,2015-03-19,2200-01-01
4419,S.CN.SZSE.300375,300375,鹏翎股份,2014-01-27,2200-01-01,STOCK,,,,2014-01-27,2200-01-01
4420,S.CN.SZSE.300376,300376,易事特,2014-01-27,2200-01-01,STOCK,,,,2014-01-27,2200-01-01
4421,S.CN.SZSE.300377,300377,赢时胜,2014-01-27,2200-01-01,STOCK,,,,2014-01-27,2200-01-01
4422,S.CN.SZSE.300378,300378,鼎捷软件,2014-01-27,2200-01-01,STOCK,,,,2014-01-27,2200-01-01
4423,S.CN.SZSE.300379,300379,东方通,2014-01-28,2200-01-01,STOCK,,,,2014-01-28,2200-01-01
4424,S.CN.SZSE.300380,300380,安硕信息,2014-01-28,2200-01-01,STOCK,,,,2014-01-28,2200-01-01
4425,S.CN.SZSE.300381,300381,溢多利,2014-01-28,2200-01-01,STOCK,,,,2014-01-28,2200-01-01
4426,S.CN.SZSE.300382,300382,斯莱克,2014-01-29,2200-01-01,STOCK,,,,2014-01-29,2200-01-01
4427,S.CN.SZSE.300383,300383,光环新网,2014-01-29,2200-01-01,STOCK,,,,2014-01-29,2200-01-01
4428,S.CN.SZSE.300384,300384,三联虹普,2014-08-01,2200-01-01,STOCK,,,,2014-08-01,2200-01-01
4429,S.CN.SZSE.300385,300385,雪浪环境,2014-06-26,2200-01-01,STOCK,,,,2014-06-26,2200-01-01
4430,S.CN.SZSE.300386,300386,飞天诚信,2014-06-26,2200-01-01,STOCK,,,,2014-06-26,2200-01-01
4431,S.CN.SZSE.300387,300387,富邦股份,2014-07-02,2200-01-01,STOCK,,,,2014-07-02,2200-01-01
4432,S.CN.SZSE.300388,300388,节能国祯,2014-08-01,2200-01-01,STOCK,,,,2014-08-01,2200-01-01
4433,S.CN.SZSE.300389,300389,艾比森,2014-08-01,2200-01-01,STOCK,,,,2014-08-01,2200-01-01
4434,S.CN.SZSE.300390,300390,天华超净,2014-07-31,2200-01-01,STOCK,,,,2014-07-31,2200-01-01
4435,S.CN.SZSE.300391,300391,康跃科技,2014-08-01,2200-01-01,STOCK,,,,2014-08-01,2200-01-01
4436,S.CN.SZSE.300392,300392,腾信股份,2014-09-10,2200-01-01,STOCK,,,,2014-09-10,2200-01-01
4437,S.CN.SZSE.300393,300393,中来股份,2014-09-12,2200-01-01,STOCK,,,,2014-09-12,2200-01-01
4438,S.CN.SZSE.300394,300394,天孚通信,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4439,S.CN.SZSE.300395,300395,菲利华,2014-09-10,2200-01-01,STOCK,,,,2014-09-10,2200-01-01
4440,S.CN.SZSE.300396,300396,迪瑞医疗,2014-09-10,2200-01-01,STOCK,,,,2014-09-10,2200-01-01
4441,S.CN.SZSE.300397,300397,天和防务,2014-09-10,2200-01-01,STOCK,,,,2014-09-10,2200-01-01
4442,S.CN.SZSE.300398,300398,飞凯材料,2014-10-09,2200-01-01,STOCK,,,,2014-10-09,2200-01-01
4443,S.CN.SZSE.300399,300399,天利科技,2014-10-09,2200-01-01,STOCK,,,,2014-10-09,2200-01-01
4444,S.CN.SZSE.300400,300400,劲拓股份,2014-10-10,2200-01-01,STOCK,,,,2014-10-10,2200-01-01
4445,S.CN.SZSE.300401,300401,花园生物,2014-10-09,2200-01-01,STOCK,,,,2014-10-09,2200-01-01
4446,S.CN.SZSE.300402,300402,宝色股份,2014-10-10,2200-01-01,STOCK,,,,2014-10-10,2200-01-01
4447,S.CN.SZSE.300403,300403,汉宇集团,2014-10-30,2200-01-01,STOCK,,,,2014-10-30,2200-01-01
4448,S.CN.SZSE.300404,300404,博济医药,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4449,S.CN.SZSE.300405,300405,科隆股份,2014-10-30,2200-01-01,STOCK,,,,2014-10-30,2200-01-01
4450,S.CN.SZSE.300406,300406,九强生物,2014-10-30,2200-01-01,STOCK,,,,2014-10-30,2200-01-01
4451,S.CN.SZSE.300407,300407,凯发电气,2014-12-03,2200-01-01,STOCK,,,,2014-12-03,2200-01-01
4452,S.CN.SZSE.300408,300408,三环集团,2014-12-03,2200-01-01,STOCK,,,,2014-12-03,2200-01-01
4453,S.CN.SZSE.300409,300409,道氏技术,2014-12-03,2200-01-01,STOCK,,,,2014-12-03,2200-01-01
4454,S.CN.SZSE.300410,300410,正业科技,2014-12-31,2200-01-01,STOCK,,,,2014-12-31,2200-01-01
4455,S.CN.SZSE.300411,300411,金盾股份,2014-12-31,2200-01-01,STOCK,,,,2014-12-31,2200-01-01
4456,S.CN.SZSE.300412,300412,迦南科技,2014-12-31,2200-01-01,STOCK,,,,2014-12-31,2200-01-01
4457,S.CN.SZSE.300413,300413,芒果超媒,2015-01-21,2200-01-01,STOCK,,,,2015-01-21,2200-01-01
4458,S.CN.SZSE.300414,300414,中光防雷,2015-05-13,2200-01-01,STOCK,,,,2015-05-13,2200-01-01
4459,S.CN.SZSE.300415,300415,伊之密,2015-01-23,2200-01-01,STOCK,,,,2015-01-23,2200-01-01
4460,S.CN.SZSE.300416,300416,苏试试验,2015-01-22,2200-01-01,STOCK,,,,2015-01-22,2200-01-01
4461,S.CN.SZSE.300417,300417,南华仪器,2015-01-23,2200-01-01,STOCK,,,,2015-01-23,2200-01-01
4462,S.CN.SZSE.300418,300418,昆仑万维,2015-01-21,2200-01-01,STOCK,,,,2015-01-21,2200-01-01
4463,S.CN.SZSE.300419,300419,浩丰科技,2015-01-22,2200-01-01,STOCK,,,,2015-01-22,2200-01-01
4464,S.CN.SZSE.300420,300420,五洋停车,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4465,S.CN.SZSE.300421,300421,力星股份,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4466,S.CN.SZSE.300422,300422,博世科,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4467,S.CN.SZSE.300423,300423,昇辉科技,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4468,S.CN.SZSE.300424,300424,航新科技,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4469,S.CN.SZSE.300425,300425,中建环能,2015-02-16,2200-01-01,STOCK,,,,2015-02-16,2200-01-01
4470,S.CN.SZSE.300426,300426,唐德影视,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4471,S.CN.SZSE.300427,300427,红相股份,2015-02-17,2200-01-01,STOCK,,,,2015-02-17,2200-01-01
4472,S.CN.SZSE.300428,300428,立中集团,2015-03-19,2200-01-01,STOCK,,,,2015-03-19,2200-01-01
4473,S.CN.SZSE.300429,300429,强力新材,2015-03-24,2200-01-01,STOCK,,,,2015-03-24,2200-01-01
4474,S.CN.SZSE.300430,300430,诚益通,2015-03-19,2200-01-01,STOCK,,,,2015-03-19,2200-01-01
4475,S.CN.SZSE.300431,300431,暴风退,2015-03-24,2020-11-09,STOCK,,,,2015-03-24,2020-11-09
4476,S.CN.SZSE.300432,300432,富临精工,2015-03-19,2200-01-01,STOCK,,,,2015-03-19,2200-01-01
4477,S.CN.SZSE.300433,300433,蓝思科技,2015-03-18,2200-01-01,STOCK,,,,2015-03-18,2200-01-01
4478,S.CN.SZSE.300434,300434,金石亚药,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4479,S.CN.SZSE.300435,300435,中泰股份,2015-03-26,2200-01-01,STOCK,,,,2015-03-26,2200-01-01
4480,S.CN.SZSE.300436,300436,广生堂,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4481,S.CN.SZSE.300437,300437,清水源,2015-04-23,2200-01-01,STOCK,,,,2015-04-23,2200-01-01
4482,S.CN.SZSE.300438,300438,鹏辉能源,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4483,S.CN.SZSE.300439,300439,美康生物,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4484,S.CN.SZSE.300440,300440,运达科技,2015-04-23,2200-01-01,STOCK,,,,2015-04-23,2200-01-01
4485,S.CN.SZSE.300441,300441,鲍斯股份,2015-04-23,2200-01-01,STOCK,,,,2015-04-23,2200-01-01
4486,S.CN.SZSE.300442,300442,普丽盛,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4487,S.CN.SZSE.300443,300443,金雷股份,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4488,S.CN.SZSE.300444,300444,双杰电气,2015-04-23,2200-01-01,STOCK,,,,2015-04-23,2200-01-01
4489,S.CN.SZSE.300445,300445,康斯特,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4491,S.CN.SZSE.300447,300447,全信股份,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4492,S.CN.SZSE.300448,300448,浩云科技,2015-04-24,2200-01-01,STOCK,,,,2015-04-24,2200-01-01
4493,S.CN.SZSE.300449,300449,汉邦高科,2015-04-22,2200-01-01,STOCK,,,,2015-04-22,2200-01-01
4494,S.CN.SZSE.300450,300450,先导智能,2015-05-18,2200-01-01,STOCK,,,,2015-05-18,2200-01-01
4495,S.CN.SZSE.300451,300451,创业慧康,2015-05-14,2200-01-01,STOCK,,,,2015-05-14,2200-01-01
4496,S.CN.SZSE.300452,300452,山河药辅,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4497,S.CN.SZSE.300453,300453,三鑫医疗,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4498,S.CN.SZSE.300454,300454,深信服,2018-05-16,2200-01-01,STOCK,,,,2018-05-16,2200-01-01
4499,S.CN.SZSE.300455,300455,康拓红外,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4500,S.CN.SZSE.300456,300456,赛微电子,2015-05-14,2200-01-01,STOCK,,,,2015-05-14,2200-01-01
4501,S.CN.SZSE.300457,300457,赢合科技,2015-05-14,2200-01-01,STOCK,,,,2015-05-14,2200-01-01
4502,S.CN.SZSE.300458,300458,全志科技,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4503,S.CN.SZSE.300459,300459,汤姆猫,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4504,S.CN.SZSE.300460,300460,惠伦晶体,2015-05-15,2200-01-01,STOCK,,,,2015-05-15,2200-01-01
4505,S.CN.SZSE.300461,300461,田中精机,2015-05-19,2200-01-01,STOCK,,,,2015-05-19,2200-01-01
4506,S.CN.SZSE.300462,300462,华铭智能,2015-05-27,2200-01-01,STOCK,,,,2015-05-27,2200-01-01
4507,S.CN.SZSE.300463,300463,迈克生物,2015-05-28,2200-01-01,STOCK,,,,2015-05-28,2200-01-01
4508,S.CN.SZSE.300464,300464,星徽股份,2015-06-10,2200-01-01,STOCK,,,,2015-06-10,2200-01-01
4509,S.CN.SZSE.300465,300465,高伟达,2015-05-28,2200-01-01,STOCK,,,,2015-05-28,2200-01-01
4510,S.CN.SZSE.300466,300466,赛摩智能,2015-05-28,2200-01-01,STOCK,,,,2015-05-28,2200-01-01
4511,S.CN.SZSE.300467,300467,迅游科技,2015-05-27,2200-01-01,STOCK,,,,2015-05-27,2200-01-01
4512,S.CN.SZSE.300468,300468,四方精创,2015-05-27,2200-01-01,STOCK,,,,2015-05-27,2200-01-01
4513,S.CN.SZSE.300469,300469,信息发展,2015-06-11,2200-01-01,STOCK,,,,2015-06-11,2200-01-01
4514,S.CN.SZSE.300470,300470,中密控股,2015-06-12,2200-01-01,STOCK,,,,2015-06-12,2200-01-01
4515,S.CN.SZSE.300471,300471,厚普股份,2015-06-11,2200-01-01,STOCK,,,,2015-06-11,2200-01-01
4516,S.CN.SZSE.300472,300472,新元科技,2015-06-11,2200-01-01,STOCK,,,,2015-06-11,2200-01-01
4517,S.CN.SZSE.300473,300473,德尔股份,2015-06-12,2200-01-01,STOCK,,,,2015-06-12,2200-01-01
4518,S.CN.SZSE.300474,300474,景嘉微,2016-03-31,2200-01-01,STOCK,,,,2016-03-31,2200-01-01
4519,S.CN.SZSE.300475,300475,香农芯创,2015-06-10,2200-01-01,STOCK,,,,2015-06-10,2200-01-01
4520,S.CN.SZSE.300476,300476,胜宏科技,2015-06-11,2200-01-01,STOCK,,,,2015-06-11,2200-01-01
4521,S.CN.SZSE.300477,300477,合纵科技,2015-06-10,2200-01-01,STOCK,,,,2015-06-10,2200-01-01
4522,S.CN.SZSE.300478,300478,杭州高新,2015-06-10,2200-01-01,STOCK,,,,2015-06-10,2200-01-01
4523,S.CN.SZSE.300479,300479,神思电子,2015-06-12,2200-01-01,STOCK,,,,2015-06-12,2200-01-01
